Word,Label,Label_num
holds,O,17
certain,O,17
investments,S-kpi,24
with,O,17
a,O,17
carrying,O,17
value,O,17
of,O,17
$,O,17
321,S-cy,19
million,O,17
that,O,17
are,O,17
accounted,O,17
for,O,17
under,O,17
the,O,17
equity,O,17
method,O,17
of,O,17
accounting,O,17
.,O,17
As,O,17
a,O,17
result,O,17
of,O,17
the,O,17
adoption,O,17
of,O,17
the,O,17
new,O,17
standard,O,17
",",O,17
approximately,O,17
$,O,17
337,S-cy,19
million,O,17
of,O,17
stranded,B-attr,0
tax,I-attr,12
effects,I-attr,12
were,I-attr,12
reclassified,I-attr,12
from,I-attr,12
Accumulated,I-attr,12
other,I-attr,12
comprehensive,I-attr,12
income,I-attr,12
(,I-attr,12
loss,I-attr,12
),E-attr,6
to,O,17
Earnings,B-kpi,2
employed,I-kpi,14
in,I-kpi,14
the,I-kpi,14
business,E-kpi,8
. ​,O,17
In,O,17
2017,O,17
",",O,17
Abbott,O,17
sold,O,17
69.75,O,17
million,O,17
ordinary,O,17
shares,O,17
of,O,17
Mylan,O,17
N.V,O,17
.,O,17
and,O,17
received,O,17
$,O,17
2.704,S-cy,19
billion,O,17
in,O,17
proceeds,S-kpi,24
.,O,17
Abbott,O,17
recorded,O,17
a,O,17
$,O,17
45,S-py1,27
million,O,17
gain,B-thereof,5
from,I-thereof,16
the,I-thereof,16
sale,I-thereof,16
of,I-thereof,16
these,I-thereof,16
ordinary,I-thereof,16
shares,E-thereof,11
in,O,17
2017,O,17
",",O,17
which,O,17
was,O,17
recognized,O,17
in,O,17
the,O,17
Other,B-kpi,2
(,I-kpi,14
income,I-kpi,14
),I-kpi,14
expense,E-kpi,8
",",O,17
net,O,17
line,O,17
of,O,17
the,O,17
Consolidated,O,17
Statement,O,17
of,O,17
Earnings,O,17
.,O,17
Abbott,O,17
no,O,17
longer,O,17
has,O,17
an,O,17
ownership,O,17
interest,O,17
in,O,17
Mylan,O,17
N.V,O,17
.,O,17
The,B-kpi,2
net,I-kpi,14
earnings,I-kpi,14
of,I-kpi,14
discontinued,I-kpi,14
operations,E-kpi,8
include,O,17
income,B-thereof,5
tax,I-thereof,16
benefits,E-thereof,11
of,O,17
$,O,17
39,S-py,26
million,O,17
in,O,17
2018,O,17
and,O,17
$,O,17
109,S-py1,27
million,O,17
in,O,17
2017,O,17
.,O,17
Note,O,17
5,O,17
—,O,17
Supplemental,O,17
Financial,O,17
Information,O,17
Other,B-kpi,2
(,I-kpi,14
income,I-kpi,14
),I-kpi,14
expense,E-kpi,8
",",O,17
net,O,17
",",O,17
for,O,17
2019,O,17
",",O,17
2018,O,17
and,O,17
2017,O,17
includes,O,17
approximately,O,17
$,O,17
225,S-cy,19
million,O,17
",",O,17
$,O,17
160,S-py,26
million,O,17
and,O,17
$,O,17
160,S-py1,27
million,O,17
of,O,17
income,S-thereof,28
",",O,17
respectively,B-attr,0
",",I-attr,12
related,I-attr,12
to,I-attr,12
the,I-attr,12
non-service,I-attr,12
cost,I-attr,12
components,I-attr,12
of,I-attr,12
the,I-attr,12
net,I-attr,12
periodic,I-attr,12
benefit,I-attr,12
costs,I-attr,12
associated,I-attr,12
with,I-attr,12
the,I-attr,12
pension,I-attr,12
and,I-attr,12
post-retirement,I-attr,12
medical,I-attr,12
plans,E-attr,6
.,O,17
Other,B-kpi,2
(,I-kpi,14
income,I-kpi,14
),I-kpi,14
expense,E-kpi,8
",",O,17
net,O,17
",",O,17
for,O,17
2017,O,17
includes,O,17
a,O,17
pre-tax,B-thereof,5
gain,E-thereof,11
of,O,17
$,O,17
1.163,S-py1,27
billion,O,17
related,B-attr,0
to,I-attr,12
the,I-attr,12
sale,I-attr,12
of,I-attr,12
AMO,I-attr,12
to,I-attr,12
Johnson,I-attr,12
&,I-attr,12
Johnson,E-attr,6
.,O,17
In,O,17
2017,O,17
",",O,17
Abbott,O,17
recorded,O,17
a,O,17
$,O,17
45,S-py1,27
million,O,17
pre-tax,B-kpi,2
gain,E-kpi,8
related,O,17
to,O,17
the,O,17
sale,O,17
of,O,17
the,O,17
Mylan,O,17
N.V,O,17
.,O,17
ordinary,O,17
shares,O,17
.,O,17
The,O,17
detail,O,17
of,O,17
various,O,17
balance,O,17
sheet,O,17
components,O,17
is,O,17
as,O,17
follows,O,17
: ​ ​ Abbott,O,17
’s,O,17
equity,B-kpi,2
securities,E-kpi,8
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
December,O,17
31,O,17
",",O,17
2018,O,17
",",O,17
include,O,17
$,O,17
346,S-cy,19
million,O,17
and,O,17
$,O,17
307,S-py,26
million,O,17
",",O,17
respectively,O,17
",",O,17
of,O,17
investments,O,17
in,O,17
mutual,O,17
funds,O,17
that,O,17
are,O,17
held,O,17
in,O,17
a,O,17
rabbi,O,17
trust,O,17
acquired,O,17
as,O,17
part,O,17
of,O,17
the,O,17
St,O,17
.,O,17
Jude,O,17
Medical,O,17
",",O,17
Inc,O,17
.,O,17
(,O,17
St,O,17
.,O,17
Jude,O,17
Medical,O,17
),O,17
business,O,17
acquisition,O,17
.,O,17
Abbott,O,17
also,O,17
holds,O,17
certain,O,17
investments,S-kpi,24
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
with,O,17
a,O,17
carrying,O,17
value,O,17
of,O,17
$,O,17
321,S-cy,19
million,O,17
that,O,17
are,O,17
accounted,O,17
for,O,17
under,O,17
the,O,17
equity,O,17
method,O,17
of,O,17
accounting,O,17
and,O,17
other,B-kpi,2
equity,I-kpi,14
investments,E-kpi,8
with,O,17
a,O,17
carrying,O,17
value,O,17
of,O,17
$,O,17
158,S-cy,19
million,O,17
that,O,17
do,O,17
not,O,17
have,O,17
a,O,17
readily,O,17
determinable,O,17
fair,O,17
value,O,17
.,O,17
The,O,17
$,O,17
158,S-cy,19
million,O,17
carrying,B-kpi,2
value,E-kpi,8
includes,O,17
an,O,17
unrealized,B-thereof,5
gain,E-thereof,11
of,O,17
approximately,O,17
$,O,17
50,S-cy,19
million,O,17
on,O,17
an,O,17
investment,O,17
.,O,17
Note,O,17
7,O,17
—,O,17
Business,B-kpi,2
Acquisitions,E-kpi,8
On,O,17
January,O,17
4,O,17
",",O,17
2017,O,17
",",O,17
Abbott,O,17
completed,O,17
the,O,17
acquisition,O,17
of,O,17
St,O,17
.,O,17
Jude,O,17
Medical,O,17
",",O,17
a,O,17
global,O,17
medical,O,17
device,O,17
manufacturer,O,17
",",O,17
for,O,17
approximately,O,17
$,O,17
23.6,S-py1,27
billion,O,17
",",O,17
including,O,17
approximately,O,17
$,O,17
13.6,S-py1,27
billion,O,17
in,O,17
cash,S-thereof,28
and,O,17
approximately,O,17
$,O,17
10,S-py1,27
billion,O,17
in,O,17
Abbott,B-thereof,5
common,I-thereof,16
shares,E-thereof,11
",",O,17
which,O,17
represented,O,17
approximately,O,17
254,O,17
million,O,17
shares,O,17
of,O,17
Abbott,O,17
common,O,17
stock,O,17
",",O,17
based,O,17
on,O,17
Abbott,O,17
’s,O,17
closing,O,17
stock,O,17
price,O,17
on,O,17
the,O,17
acquisition,O,17
date,O,17
.,O,17
At,O,17
an,O,17
Abbott,O,17
stock,O,17
price,O,17
of,O,17
$,O,17
39.36,O,17
",",O,17
which,O,17
reflects,O,17
the,O,17
closing,O,17
price,O,17
on,O,17
January,O,17
4,O,17
",",O,17
2017,O,17
",",O,17
this,O,17
represented,O,17
a,O,17
value,O,17
of,O,17
approximately,O,17
$,O,17
81,O,17
per,O,17
St,O,17
.,O,17
Jude,O,17
Medical,O,17
common,O,17
share,O,17
and,O,17
total,B-kpi,2
purchase,I-kpi,14
consideration,E-kpi,8
of,O,17
$,O,17
23.6,S-py1,27
billion,O,17
.,O,17
The,O,17
cash,O,17
portion,O,17
of,O,17
the,O,17
acquisition,O,17
was,O,17
funded,O,17
through,O,17
a,O,17
combination,O,17
of,O,17
medium,O,17
and,O,17
long-term,O,17
debt,O,17
issued,O,17
in,O,17
November,O,17
2016,O,17
and,O,17
a,O,17
$,O,17
2.0,S-py1,27
billion,O,17
120-day,B-kpi,2
senior,I-kpi,14
unsecured,I-kpi,14
bridge,I-kpi,14
term,I-kpi,14
loan,I-kpi,14
facility,E-kpi,8
which,O,17
was,O,17
subsequently,O,17
repaid,O,17
. ​,O,17
Note,O,17
8,O,17
—,O,17
Goodwill,B-kpi,2
and,I-kpi,14
Intangible,I-kpi,14
Assets,E-kpi,8
The,B-thereof,5
total,I-thereof,16
amount,I-thereof,16
of,I-thereof,16
goodwill,E-thereof,11
reported,O,17
was,O,17
$,O,17
23.2,S-cy,19
billion,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
$,O,17
23.3,S-py,26
billion,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2018,O,17
.,O,17
Foreign,O,17
currency,O,17
translation,O,17
adjustments,O,17
decreased,O,17
goodwill,S-kpi,24
by,O,17
approximately,O,17
$,O,17
103,S-decrease,20
million,O,17
in,O,17
2019,O,17
and,O,17
$,O,17
440,S-decrease_py,21
million,O,17
in,O,17
2018,O,17
.,O,17
Purchase,O,17
price,O,17
accounting,O,17
adjustments,O,17
associated,O,17
with,O,17
the,O,17
Alere,O,17
acquisition,O,17
decreased,O,17
goodwill,S-kpi,24
by,O,17
$,O,17
326,S-decrease_py,21
million,O,17
in,O,17
2018,O,17
.,O,17
The,O,17
amount,O,17
of,O,17
goodwill,S-kpi,24
related,O,17
to,O,17
reportable,O,17
segments,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
was,O,17
$,O,17
3.0,S-cy,19
billion,O,17
for,O,17
the,O,17
Established,B-thereof,5
Pharmaceutical,I-thereof,16
Products,I-thereof,16
segment,E-thereof,11
",",O,17
$,O,17
286,S-cy,19
million,O,17
for,O,17
the,O,17
Nutritional,B-thereof,5
Products,I-thereof,16
segment,E-thereof,11
",",O,17
$,O,17
3.7,S-cy,19
billion,O,17
for,O,17
the,O,17
Diagnostic,B-thereof,5
Products,I-thereof,16
segment,E-thereof,11
",",O,17
and,O,17
$,O,17
16.1,S-cy,19
billion,O,17
for,O,17
the,O,17
Medical,B-thereof,5
Devices,I-thereof,16
segment,E-thereof,11
.,O,17
The,B-kpi,2
gross,I-kpi,14
amount,I-kpi,14
of,I-kpi,14
amortizable,I-kpi,14
intangible,I-kpi,14
assets,E-kpi,8
",",O,17
primarily,B-thereof,5
product,I-thereof,16
rights,I-thereof,16
and,I-thereof,16
technology,E-thereof,11
was,O,17
$,O,17
27.6,S-cy,19
billion,O,17
and,O,17
$,O,17
25.7,S-py,26
billion,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
",",O,17
and,O,17
accumulated,O,17
amortization,O,17
was,O,17
$,O,17
11.9,O,17
billion,O,17
and,O,17
$,O,17
10.4,O,17
billion,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
.,O,17
Foreign,O,17
currency,O,17
translation,O,17
adjustments,O,17
decreased,O,17
intangible,B-kpi,2
assets,E-kpi,8
by,O,17
approximately,O,17
$,O,17
71,S-decrease,20
million,O,17
in,O,17
2019,O,17
and,O,17
$,O,17
281,S-decrease_py,21
million,O,17
in,O,17
2018,O,17
.,O,17
In,O,17
2018,O,17
",",O,17
purchase,B-attr,0
price,I-attr,12
allocation,I-attr,12
adjustments,I-attr,12
increased,E-attr,6
intangible,B-kpi,2
assets,E-kpi,8
by,O,17
$,O,17
280,S-increase_py,23
million,O,17
.,O,17
Indefinite-lived,B-kpi,2
intangible,I-kpi,14
assets,E-kpi,8
",",O,17
which,B-attr,0
relate,I-attr,12
to,I-attr,12
in-process,I-attr,12
research,I-attr,12
and,I-attr,12
development,I-attr,12
acquired,I-attr,12
in,I-attr,12
a,I-attr,12
business,I-attr,12
combination,E-attr,6
",",O,17
were,O,17
approximately,O,17
$,O,17
1.3,S-cy,19
billion,O,17
and,O,17
$,O,17
3.6,S-py,26
billion,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
.,O,17
In,O,17
2017,O,17
",",O,17
Abbott,O,17
recorded,O,17
a,O,17
$,O,17
53,S-py1,27
million,O,17
impairment,B-kpi,2
of,I-kpi,14
an,I-kpi,14
in-process,I-kpi,14
research,I-kpi,14
and,I-kpi,14
development,I-kpi,14
project,E-kpi,8
related,O,17
to,O,17
the,O,17
Medical,O,17
Devices,O,17
segment,O,17
.,O,17
Abbott,O,17
recorded,O,17
employee,B-kpi,2
related,I-kpi,14
severance,I-kpi,14
and,I-kpi,14
other,I-kpi,14
charges,E-kpi,8
of,O,17
approximately,O,17
$,O,17
72,S-cy,19
million,O,17
in,O,17
2019,O,17
",",O,17
$,O,17
52,S-py,26
million,O,17
in,O,17
2018,O,17
and,O,17
$,O,17
187,S-py1,27
million,O,17
in,O,17
2017,O,17
.,O,17
Abbott,O,17
also,O,17
assumed,O,17
restructuring,B-kpi,2
liabilities,E-kpi,8
of,O,17
approximately,O,17
$,O,17
23,S-cy,19
million,O,17
as,O,17
part,O,17
of,O,17
the,O,17
St,O,17
Jude,O,17
Medical,O,17
and,O,17
Alere,O,17
acquisitions,O,17
.,O,17
Abbott,O,17
recorded,O,17
employee,B-kpi,2
related,I-kpi,14
severance,I-kpi,14
and,I-kpi,14
other,I-kpi,14
charges,E-kpi,8
of,O,17
approximately,O,17
$,O,17
66,S-cy,19
million,O,17
in,O,17
2019,O,17
",",O,17
$,O,17
28,S-py,26
million,O,17
in,O,17
2018,O,17
and,O,17
$,O,17
120,S-py1,27
million,O,17
in,O,17
2017,O,17
.,O,17
Approximately,O,17
$,O,17
16,S-cy,19
million,O,17
in,O,17
2019,O,17
",",O,17
$,O,17
10,S-py,26
million,O,17
in,O,17
2018,O,17
and,O,17
$,O,17
7,S-py1,27
million,O,17
in,O,17
2017,O,17
are,O,17
recorded,O,17
in,O,17
Cost,B-kpi,2
of,I-kpi,14
products,I-kpi,14
sold,E-kpi,8
",",O,17
approximately,O,17
$,O,17
28,S-cy,19
million,O,17
in,O,17
2019,O,17
",",O,17
$,O,17
2,S-py,26
million,O,17
in,O,17
2018,O,17
and,O,17
$,O,17
77,S-py1,27
million,O,17
in,O,17
2017,O,17
are,O,17
recorded,O,17
in,O,17
Research,B-kpi,2
and,I-kpi,14
development,E-kpi,8
",",O,17
and,O,17
approximately,O,17
$,O,17
22,S-cy,19
million,O,17
in,O,17
2019,O,17
",",O,17
$,O,17
16,S-py,26
million,O,17
in,O,17
2018,O,17
and,O,17
$,O,17
36,S-py1,27
million,O,17
in,O,17
2017,O,17
are,O,17
recorded,O,17
in,O,17
Selling,B-kpi,2
",",I-kpi,14
general,I-kpi,14
and,I-kpi,14
administrative,I-kpi,14
expense,E-kpi,8
.,O,17
Additional,O,17
charges,O,17
of,O,17
approximately,O,17
$,O,17
2,S-py1,27
million,O,17
in,O,17
2017,O,17
were,O,17
recorded,O,17
",",O,17
primarily,O,17
for,O,17
accelerated,B-kpi,2
depreciation,E-kpi,8
.,O,17
The,O,17
number,O,17
of,O,17
restricted,B-kpi,2
stock,I-kpi,14
units,E-kpi,8
converted,O,17
was,O,17
"2,324,500",O,17
at,O,17
a,O,17
weighted,O,17
average,O,17
grant,O,17
date,O,17
fair,O,17
value,O,17
of,O,17
$,O,17
37.69,S-cy,19
.,O,17
Note,O,17
11,O,17
—,O,17
Debt,O,17
and,O,17
Lines,O,17
of,O,17
Credit,O,17
The,O,17
following,O,17
is,O,17
a,O,17
summary,O,17
of,O,17
long-term,B-kpi,2
debt,E-kpi,8
at,O,17
December,O,17
31,O,17
: ​ On,O,17
February,O,17
16,O,17
",",O,17
2018,O,17
",",O,17
the,O,17
board,O,17
of,O,17
directors,O,17
authorized,O,17
the,O,17
early,O,17
redemption,O,17
of,O,17
up,O,17
to,O,17
$,O,17
5,S-py,26
billion,O,17
of,O,17
outstanding,B-thereof,5
long-term,I-thereof,16
notes,E-thereof,11
.,O,17
Redemptions,O,17
under,O,17
this,O,17
authorization,O,17
include,O,17
the,O,17
following,O,17
:,O,17
Abbott,O,17
incurred,O,17
a,O,17
net,B-kpi,2
charge,E-kpi,8
of,O,17
$,O,17
14,S-py,26
million,O,17
related,O,17
to,O,17
the,O,17
March,O,17
22,O,17
",",O,17
2018,O,17
early,O,17
repayment,O,17
of,O,17
debt,O,17
.,O,17
In,O,17
September,O,17
2019,O,17
",",O,17
the,O,17
board,O,17
of,O,17
directors,O,17
authorized,O,17
the,O,17
early,O,17
redemption,O,17
of,O,17
up,O,17
to,O,17
$,O,17
5,S-cy,19
billion,O,17
of,O,17
outstanding,B-kpi,2
long-term,I-kpi,14
notes,E-kpi,8
.,O,17
This,O,17
bond,B-kpi,2
redemption,I-kpi,14
authorization,E-kpi,8
supersedes,O,17
the,O,17
board,O,17
’s,O,17
previous,O,17
authorization,O,17
under,O,17
which,O,17
$,O,17
700,S-cy,19
million,O,17
had,O,17
not,O,17
yet,O,17
been,O,17
redeemed,O,17
. ​,O,17
These,O,17
contracts,O,17
",",O,17
with,O,17
gross,O,17
notional,O,17
amounts,O,17
totaling,O,17
$,O,17
6.8,S-cy,19
billion,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
",",O,17
and,O,17
$,O,17
5.1,S-py,26
billion,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2018,O,17
",",O,17
are,O,17
designated,O,17
as,O,17
cash,B-kpi,2
flow,I-kpi,14
hedges,E-kpi,8
of,O,17
the,O,17
variability,O,17
of,O,17
the,O,17
cash,O,17
flows,O,17
due,O,17
to,O,17
changes,O,17
in,O,17
foreign,O,17
exchange,O,17
rates,O,17
and,O,17
are,O,17
recorded,O,17
at,O,17
fair,O,17
value,O,17
.,O,17
At,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
Abbott,O,17
held,O,17
gross,O,17
notional,O,17
amounts,O,17
of,O,17
$,O,17
9.1,S-cy,19
billion,O,17
and,O,17
$,O,17
13.6,S-py,26
billion,O,17
",",O,17
respectively,O,17
",",O,17
of,O,17
such,O,17
foreign,B-kpi,2
currency,I-kpi,14
forward,I-kpi,14
exchange,I-kpi,14
contracts,E-kpi,8
.,O,17
From,O,17
the,O,17
date,O,17
of,O,17
the,O,17
borrowing,O,17
through,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
",",O,17
the,O,17
value,O,17
of,O,17
this,O,17
long-term,B-kpi,2
debt,I-kpi,14
decreased,E-kpi,8
approximately,O,17
$,O,17
4,S-decrease,20
million,O,17
to,O,17
$,O,17
546,S-cy,19
million,O,17
due,O,17
to,O,17
foreign,O,17
exchange,O,17
rate,O,17
changes,O,17
.,O,17
In,O,17
March,O,17
2017,O,17
",",O,17
Abbott,O,17
repaid,O,17
its,O,17
$,O,17
479,S-py1,27
million,O,17
yen-denominated,B-kpi,2
short-term,I-kpi,14
debt,E-kpi,8
which,O,17
was,O,17
designated,O,17
as,O,17
a,O,17
hedge,O,17
of,O,17
the,O,17
net,O,17
investment,O,17
in,O,17
a,O,17
foreign,O,17
subsidiary,O,17
.,O,17
In,O,17
October,O,17
2018,O,17
",",O,17
Abbott,O,17
unwound,O,17
approximately,O,17
$,O,17
1.1,S-py,26
billion,O,17
in,O,17
interest,B-kpi,2
rate,I-kpi,14
swaps,E-kpi,8
relating,B-attr,0
to,I-attr,12
the,I-attr,12
3.40,I-attr,12
%,I-attr,12
Note,I-attr,12
due,I-attr,12
in,I-attr,12
2023,I-attr,12
and,I-attr,12
the,I-attr,12
3.75,I-attr,12
%,I-attr,12
Note,I-attr,12
due,I-attr,12
in,I-attr,12
2026,E-attr,6
.,O,17
As,O,17
a,O,17
part,O,17
of,O,17
the,O,17
unwinding,O,17
",",O,17
Abbott,O,17
paid,O,17
approximately,O,17
$,O,17
90,S-py,26
million,O,17
in,O,17
cash,S-kpi,24
",",O,17
which,O,17
was,O,17
included,O,17
in,O,17
the,O,17
Financing,O,17
Activities,O,17
section,O,17
of,O,17
the,O,17
Consolidated,O,17
Statement,O,17
of,O,17
Cash,O,17
Flows,O,17
in,O,17
2018,O,17
. ​,O,17
The,O,17
recorded,O,17
accrual,O,17
balance,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
for,O,17
these,O,17
proceedings,B-kpi,2
and,I-kpi,14
exposures,E-kpi,8
was,O,17
approximately,O,17
$,O,17
110,S-cy,19
million,O,17
.,O,17
Information,O,17
for,O,17
Abbott,O,17
’s,O,17
major,O,17
defined,O,17
benefit,O,17
plans,O,17
and,O,17
post-employment,O,17
medical,O,17
and,O,17
dental,O,17
benefit,O,17
plans,O,17
is,O,17
as,O,17
follows,O,17
: ​ ​ The,B-kpi,2
projected,I-kpi,14
benefit,I-kpi,14
obligations,I-kpi,14
for,I-kpi,14
non-U.S,I-kpi,14
.,I-kpi,14
defined,I-kpi,14
benefit,I-kpi,14
plans,E-kpi,8
was,O,17
$,O,17
3.3,S-cy,19
billion,O,17
and,O,17
$,O,17
2.7,S-py,26
billion,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
.,O,17
The,B-kpi,2
accumulated,I-kpi,14
benefit,I-kpi,14
obligations,I-kpi,14
for,I-kpi,14
all,I-kpi,14
defined,I-kpi,14
benefit,I-kpi,14
plans,E-kpi,8
were,O,17
$,O,17
10.2,S-cy,19
billion,O,17
and,O,17
$,O,17
8.3,S-py,26
billion,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
.,O,17
During,O,17
fiscal,O,17
2020,O,17
",",O,17
we,O,17
completed,O,17
intra-entity,O,17
transfers,O,17
of,O,17
certain,O,17
intellectual,O,17
property,O,17
rights,O,17
(,O,17
“,O,17
IP,O,17
rights,O,17
”,O,17
),O,17
which,O,17
resulted,O,17
in,O,17
the,O,17
establishment,O,17
of,O,17
deferred,B-kpi,2
tax,I-kpi,14
assets,I-kpi,14
",",I-kpi,14
net,I-kpi,14
of,I-kpi,14
valuation,I-kpi,14
allowance,E-kpi,8
",",O,17
and,O,17
related,B-kpi,2
tax,I-kpi,14
benefits,E-kpi,8
of,O,17
$,O,17
224,S-cy,19
million,O,17
and,O,17
$,O,17
1.13,S-cy,19
billion,O,17
based,O,17
on,O,17
the,O,17
fair,O,17
value,O,17
of,O,17
the,O,17
IP,O,17
rights,O,17
transferred,O,17
in,O,17
April,O,17
and,O,17
November,O,17
2020,O,17
",",O,17
respectively,O,17
.,O,17
Advertising,B-kpi,2
expenses,E-kpi,8
for,O,17
fiscal,O,17
2020,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
were,O,17
$,O,17
362,S-cy,19
million,O,17
",",O,17
$,O,17
221,S-py,26
million,O,17
and,O,17
$,O,17
174,S-py1,27
million,O,17
",",O,17
respectively,O,17
.,O,17
Under,O,17
this,O,17
method,O,17
",",O,17
we,O,17
recorded,O,17
ROU,S-kpi,24
assets,S-thereof,28
and,O,17
lease,B-thereof,5
liabilities,E-thereof,11
of,O,17
approximately,O,17
$,O,17
519,S-cy,19
million,O,17
and,O,17
$,O,17
618,S-cy,19
million,O,17
",",O,17
respectively,O,17
",",O,17
at,O,17
the,O,17
adoption,O,17
date,O,17
and,O,17
did,O,17
not,O,17
include,O,17
any,O,17
retrospective,O,17
adjustments,O,17
to,O,17
comparative,O,17
periods,O,17
to,O,17
reflect,O,17
the,O,17
adoption,O,17
of,O,17
ASC,O,17
842,O,17
.,O,17
Restricted,O,17
stock,O,17
unit,O,17
activity,O,17
for,O,17
fiscal,O,17
2020,O,17
was,O,17
as,O,17
follows,O,17
:,O,17
_________________________________________,O,17
(,O,17
1,O,17
),O,17
The,O,17
aggregate,O,17
fair,O,17
value,O,17
is,O,17
calculated,O,17
using,O,17
the,O,17
closing,B-kpi,2
stock,I-kpi,14
price,E-kpi,8
as,O,17
of,O,17
November,O,17
27,O,17
",",O,17
2020,O,17
of,O,17
$,O,17
477.03,S-cy,19
.,O,17
Performance,O,17
share,O,17
activity,O,17
for,O,17
fiscal,O,17
2020,O,17
was,O,17
as,O,17
follows,O,17
:,O,17
_________________________________________,O,17
(,O,17
1,O,17
),O,17
The,O,17
aggregate,O,17
fair,O,17
value,O,17
is,O,17
calculated,O,17
using,O,17
the,O,17
closing,B-kpi,2
stock,I-kpi,14
price,E-kpi,8
as,O,17
of,O,17
November,O,17
27,O,17
",",O,17
2020,O,17
of,O,17
$,O,17
477.03,S-cy,19
.,O,17
Total,O,17
stock-based,O,17
compensation,O,17
costs,O,17
that,O,17
have,O,17
been,O,17
included,O,17
in,O,17
our,O,17
Consolidated,O,17
Statements,O,17
of,O,17
Income,O,17
for,O,17
fiscal,O,17
2020,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
were,O,17
as,O,17
follows,O,17
:,O,17
_________________________________________,O,17
(,O,17
1,O,17
),O,17
During,O,17
fiscal,O,17
2020,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
we,O,17
recorded,O,17
tax,B-kpi,2
benefits,I-kpi,14
related,I-kpi,14
to,I-kpi,14
stock-based,I-kpi,14
compensation,I-kpi,14
costs,E-kpi,8
of,O,17
$,O,17
352,S-cy,19
million,O,17
",",O,17
$,O,17
248,S-py,26
million,O,17
and,O,17
$,O,17
222,S-py1,27
million,O,17
",",O,17
respectively,O,17
.,O,17
As,O,17
of,O,17
November,O,17
27,O,17
",",O,17
2020,O,17
",",O,17
the,O,17
maturities,O,17
of,O,17
lease,O,17
liabilities,O,17
under,O,17
operating,O,17
leases,O,17
are,O,17
as,O,17
follows,O,17
:,O,17
_________________________________________,O,17
(,O,17
1,O,17
),O,17
Operating,O,17
lease,O,17
payments,O,17
exclude,O,17
$,O,17
17,S-cy,19
million,O,17
of,O,17
legally,B-kpi,2
binding,I-kpi,14
minimum,I-kpi,14
lease,I-kpi,14
payments,I-kpi,14
for,I-kpi,14
leases,I-kpi,14
signed,I-kpi,14
but,I-kpi,14
not,I-kpi,14
yet,I-kpi,14
commenced,E-kpi,8
.,O,17
Advertising,B-kpi,2
expenses,E-kpi,8
for,O,17
fiscal,O,17
2019,O,17
",",O,17
2018,O,17
and,O,17
2017,O,17
were,O,17
$,O,17
221.1,S-cy,19
million,O,17
",",O,17
$,O,17
173.6,S-py,26
million,O,17
and,O,17
$,O,17
141.7,S-py1,27
million,O,17
",",O,17
respectively,O,17
.,O,17
Other,O,17
Income,O,17
(,O,17
Expense,O,17
),O,17
",",O,17
Net,B-kpi,2
Other,I-kpi,14
income,I-kpi,14
(,I-kpi,14
expense,E-kpi,8
),O,17
",",O,17
net,O,17
",",O,17
consists,O,17
primarily,O,17
of,O,17
valuations,B-thereof,5
and,I-thereof,16
adjustments,I-thereof,16
of,I-thereof,16
equity,I-thereof,16
securities,E-thereof,11
of,O,17
$,O,17
145,S-py1,27
million,O,17
",",O,17
$,O,17
231,S-py,26
million,O,17
",",O,17
and,O,17
$,O,17
833,S-cy,19
million,O,17
in,O,17
2018,O,17
",",O,17
2019,O,17
",",O,17
and,O,17
2020,O,17
",",O,17
equity,B-thereof,5
warrant,I-thereof,16
valuation,I-thereof,16
gains,E-thereof,11
(,O,17
losses,O,17
),O,17
of,O,17
$(,O,17
131,S-py1,27
),O,17
million,O,17
",",O,17
$,O,17
11,S-py,26
million,O,17
",",O,17
and,O,17
$,O,17
1.5,S-cy,19
billion,O,17
in,O,17
2018,O,17
",",O,17
2019,O,17
",",O,17
and,O,17
2020,O,17
",",O,17
and,O,17
foreign,B-thereof,5
